Mod:Item:MetaData, Localized Name
industrialrenewal:rail_loader, Transfer Rail
industrialrenewal:rail_gate, Rail Gate
industrialrenewal:buffer_stop_rail, Buffer Stop Rail
industrialrenewal:cargo_loader, Cargo Cart Transfer
industrialrenewal:fluid_loader, Fluid Cart Transfer
industrialrenewal:fluid_gauge, Fluid Gauge
industrialrenewal:energy_level, Energy Level Indicator
industrialrenewal:button_red, Emergency Button
industrialrenewal:battery_bank, Battery Bank
industrialrenewal:electric_pump, Electric Pump
industrialrenewal:trash, Trash Bin
industrialrenewal:transformer_hv, Ultra-HV Transformer
industrialrenewal:dam_turbine, Dam Turbine
industrialrenewal:dam_generator, Dam Generator
industrialrenewal:dam_axis, Turbine Shaft
industrialrenewal:high_pressure_pipe, High Pressure Pipe
industrialrenewal:fluid_tank, Fluid Tank
industrialrenewal:ind_battery_bank, Industrial Battery Bank
industrialrenewal:storage_rack, Storage Rack (Crate)
industrialrenewal:storage_chest, Storage Rack (Chest)
industrialrenewal:steam_boiler, Steam Boiler
industrialrenewal:steam_turbine, Steam Turbine
industrialrenewal:mining, Mining Drill
industrialrenewal:eotm, Employee of the Month Award
industrialrenewal:eotm_andrboot, Employee of the Month (andrboot)
industrialrenewal:eotm_ic2exp, Employee of the Month (ic2exp)
industrialrenewal:chunk_loader, Chunk Loader
industrialrenewal:conveyor_bulk, Bulk Conveyor
industrialrenewal:steam, Steam
infinity:power_stone, Power Stone
infinity:mind_stone, Mind Stone
infinity:reality_stone, Reality Stone
infinity:soul_stone, Soul Stone
infinity:time_stone, Time Stone
infinity:space_stone, Space Stone
logisticspipes:module_item_sink, ItemSink Module
logisticspipes:module_passive_supplier, Passive Supplier Module
logisticspipes:module_extractor, Extractor Module
logisticspipes:module_item_sink_polymorphic, Polymorphic ItemSink Module
logisticspipes:module_quick_sort, QuickSort Module
logisticspipes:module_terminus, Terminus Module
logisticspipes:module_extractor_advanced, Advanced Extractor Module
logisticspipes:module_provider, Provider Module
logisticspipes:module_item_sink_mod, Mod Based ItemSink Module
logisticspipes:module_item_sink_oredict, OreDict ItemSink Module
logisticspipes:module_enchantment_sink, Enchantment Sink Module
logisticspipes:module_enchantment_sink_mk2, Enchantment Sink Module MK2
logisticspipes:module_crafter, Crafting Module
logisticspipes:module_active_supplier, Active Supplier Module
logisticspipes:module_item_sink_creativetab, Creative Tab Based ItemSink Module
logisticspipes:upgrade_sneaky_combination, Sneaky Combination Upgrade
logisticspipes:upgrade_sneaky, Sneaky Upgrade
logisticspipes:upgrade_speed, Item Speed Upgrade
logisticspipes:upgrade_disconnection, Disconnection Upgrade
logisticspipes:upgrade_satellite_advanced, Advanced Satellite Upgrade
logisticspipes:upgrade_fluid_crafting, Fluid Crafting Upgrade
logisticspipes:upgrade_crafting_byproduct, Crafting Byproduct Extraction Upgrade
logisticspipes:upgrade_pattern, Placement Rules Upgrade
logisticspipes:upgrade_fuzzy, Fuzzy Upgrade
logisticspipes:upgrade_power_transportation, Power Transportation Upgrade
logisticspipes:upgrade_power_supplier_mj, MJ Power Supplier Upgrade
logisticspipes:upgrade_power_supplier_rf, RF Power Supplier Upgrade
logisticspipes:upgrade_power_supplier_eu_lv, EU LV Power Supplier Upgrade
logisticspipes:upgrade_power_supplier_eu_mv, EU MV Power Supplier Upgrade
logisticspipes:upgrade_power_supplier_eu_hv, EU HV Power Supplier Upgrade
logisticspipes:upgrade_power_supplier_eu_ev, EU EV Power Supplier Upgrade
logisticspipes:upgrade_cc_remote_control, CC Remote Control Upgrade
logisticspipes:upgrade_crafting_monitoring, Crafting Monitoring Upgrade
logisticspipes:upgrade_opaque, Opaque Upgrade
logisticspipes:upgrade_crafting_cleanup, Crafting Cleanup Upgrade
logisticspipes:upgrade_logic_controller, Logic Controller Upgrade
logisticspipes:upgrade_module_upgrade, Module Upgrade
logisticspipes:upgrade_action_speed, Action Speed Upgrade
logisticspipes:upgrade_item_extraction, Item Extraction Upgrade
logisticspipes:upgrade_item_stack_extraction, ItemStack Extraction Upgrade
logisticspipes:pipe_basic, Basic Logistics Pipe
logisticspipes:pipe_request, Request Logistics Pipe
logisticspipes:pipe_provider, Provider Logistics Pipe
logisticspipes:pipe_crafting, Crafting Logistics Pipe
logisticspipes:pipe_satellite, Satellite Logistics Pipe
logisticspipes:pipe_supplier, Supplier Logistics Pipe
logisticspipes:pipe_chassis_mk1, Logistics Chassis Mk1
logisticspipes:pipe_chassis_mk2, Logistics Chassis Mk2
logisticspipes:pipe_chassis_mk3, Logistics Chassis Mk3
logisticspipes:pipe_chassis_mk4, Logistics Chassis Mk4
logisticspipes:pipe_chassis_mk5, Logistics Chassis Mk5
logisticspipes:pipe_request_mk2, Request Logistics Pipe Mk2
logisticspipes:pipe_remote_orderer, Remote Orderer Logistics Pipe
logisticspipes:pipe_inventory_system_connector, Logistics Inventory System Connector
logisticspipes:pipe_system_entrance, Logistics System Entrance Pipe
logisticspipes:pipe_system_destination, Logistics System Destination Pipe
logisticspipes:pipe_firewall, Logistics Firewall Pipe
logisticspipes:pipe_fluid_basic, Logistics Fluid Basic Pipe
logisticspipes:pipe_fluid_supplier, Logistics Fluid Container Supplier
logisticspipes:pipe_fluid_insertion, Logistics Fluid Insertion Pipe
logisticspipes:pipe_fluid_provider, Logistics Fluid Provider Pipe
logisticspipes:pipe_fluid_request, Logistics Fluid Request Pipe
logisticspipes:pipe_fluid_extractor, Logistics Fluid Extractor Pipe
logisticspipes:pipe_fluid_satellite, Logistics Fluid Satellite Pipe
logisticspipes:pipe_fluid_supplier_mk2, Logistics Fluid Supplier
logisticspipes:pipe_request_table, Logistics Request Table
logisticspipes:pipe_transport_basic, Unrouted Transport Pipe
logisticspipes:pipe_hs_curve, Highspeed Curve Tube
logisticspipes:pipe_hs_speedup, Highspeed Speedup Tube
logisticspipes:pipe_hs_s_curve, Highspeed S-Curve Tube
logisticspipes:pipe_hs_line, Highspeed Line Tube
logisticspipes:pipe_hs_gain, Highspeed Gain Tube
logisticspipes:item_card:0, Logistics Item Card
logisticspipes:remote_orderer, Remote Orderer
logisticspipes:sign_creator:0, Crafting Sign Creator
logisticspipes:hud_glasses, Logistics HUD Glasses
logisticspipes:parts:0, Logistics HUD Bow
logisticspipes:parts:1, Logistics HUD Glass
logisticspipes:parts:2, Logistics HUD Nose Bridge
logisticspipes:parts:3, Nano Hopper
logisticspipes:module_blank, Blank Module
logisticspipes:disk, Logistics Disk
logisticspipes:fluid_container, Logistics Fluid Container
logisticspipes:broken_item, Logistics Broken Item
logisticspipes:guide_book, Logistics Pipes' Guide Book
logisticspipes:pipe_controller, Pipe Controller
logisticspipes:pipe_manager, Pipe Manager
logisticspipes:logistics_programmer, Logistics Programmer
logisticspipes:chip_basic, Basic Chip
logisticspipes:chip_basic_raw, Raw Basic Chip
logisticspipes:chip_advanced, Advanced Chip
logisticspipes:chip_advanced_raw, Raw Advanced Chip
logisticspipes:chip_fpga, FPGA
logisticspipes:chip_fpga_raw, Raw FPGA
logisticspipes:frame, Logistics Block Frame
logisticspipes:power_junction, Logistics Power Junction
logisticspipes:security_station, Logistics Security Station
logisticspipes:crafting_table, Logistics Crafting Table
logisticspipes:crafting_table_fuzzy, Logistics Fuzzy Crafting Table
logisticspipes:statistics_table, Logistics Statistics Table
logisticspipes:power_provider_rf, Logistics RF Power Provider
logisticspipes:power_provider_eu, Logistics EU Power Provider
logisticspipes:power_provider_mj, Logistics MJ Power Provider
logisticspipes:program_compiler, Logistics Program Compiler
mekanismgenerators:solarpanel, Solar Panel
mekanismgenerators:hohlraum, Hohlraum
mekanismgenerators:turbineblade, Turbine Blade
mekanismgenerators:generator:0, Heat Generator
mekanismgenerators:generator:1, Solar Generator
mekanismgenerators:generator:3, Gas-Burning Generator
mekanismgenerators:generator:4, Bio-Generator
mekanismgenerators:generator:5, Advanced Solar Generator
mekanismgenerators:generator:6, Wind Generator
mekanismgenerators:generator:7, Turbine Rotor
mekanismgenerators:generator:8, Rotational Complex
mekanismgenerators:generator:9, Electromagnetic Coil
mekanismgenerators:generator:10, Turbine Casing
mekanismgenerators:generator:11, Turbine Valve
mekanismgenerators:generator:12, Turbine Vent
mekanismgenerators:generator:13, Saturating Condenser
mekanismgenerators:reactor:0, Reactor Controller
mekanismgenerators:reactor:1, Reactor Frame
mekanismgenerators:reactor:2, Reactor Port
mekanismgenerators:reactor:3, Reactor Logic Adapter
mekanismgenerators:reactorglass:0, Reactor Glass
mekanismgenerators:reactorglass:1, Laser Focus Matrix
powersuits:powerarmor_head, Power Armor Helmet
powersuits:powerarmor_torso, Power Armor Chestplate
powersuits:powerarmor_legs, Power Armor Leggings
powersuits:powerarmor_feet, Power Armor Boots
powersuits:power_fist, Power Fist
powersuits:powerarmorcomponent:0, Wiring
powersuits:powerarmorcomponent:1, Solenoid
powersuits:powerarmorcomponent:2, Servo Motor
powersuits:powerarmorcomponent:3, Glider Wing
powersuits:powerarmorcomponent:4, Ion Thruster
powersuits:powerarmorcomponent:5, LV Capacitor
powersuits:powerarmorcomponent:6, MV Capacitor
powersuits:powerarmorcomponent:7, HV Capacitor
powersuits:powerarmorcomponent:8, EV Capacitor
powersuits:powerarmorcomponent:9, Parachute
powersuits:powerarmorcomponent:10, Iron Plating
powersuits:powerarmorcomponent:11, Diamond Plating
powersuits:powerarmorcomponent:12, Force Field Emitter
powersuits:powerarmorcomponent:13, Hologram Emitter
powersuits:powerarmorcomponent:14, Carbon Myofiber
powersuits:powerarmorcomponent:15, Control Circuit
powersuits:powerarmorcomponent:16, Myofiber Gel
powersuits:powerarmorcomponent:17, Artificial Muscle
powersuits:powerarmorcomponent:18, Solar Panel
powersuits:powerarmorcomponent:19, Magnet
powersuits:powerarmorcomponent:20, Computer Chip
powersuits:powerarmorcomponent:21, Insulated Rubber Hose
powersuits:tinkertable, Power Armor Tinker Table
powersuits:luxcapacitor, Lux Capacitor
mysticalagriculture:storage:0, §eBlock of Inferium Essence
mysticalagriculture:storage:1, §aBlock of Prudentium Essence
mysticalagriculture:storage:2, §6Block of Intermedium Essence
mysticalagriculture:storage:3, §bBlock of Superium Essence
mysticalagriculture:storage:4, §cBlock of Supremium Essence
mysticalagriculture:storage:5, Block of Prosperity
mysticalagriculture:ingot_storage:0, Block of Base Essence
mysticalagriculture:ingot_storage:1, §eBlock of Inferium
mysticalagriculture:ingot_storage:2, §aBlock of Prudentium
mysticalagriculture:ingot_storage:3, §6Block of Intermedium
mysticalagriculture:ingot_storage:4, §bBlock of Superium
mysticalagriculture:ingot_storage:5, §cBlock of Supremium
mysticalagriculture:ingot_storage:6, §dBlock of Soulium
mysticalagriculture:coal_block:0, §eBlock of Inferium Coal
mysticalagriculture:coal_block:1, §aBlock of Prudentium Coal
mysticalagriculture:coal_block:2, §6Block of Intermedium Coal
mysticalagriculture:coal_block:3, §bBlock of Superium Coal
mysticalagriculture:coal_block:4, §cBlock of Supremium Coal
mysticalagriculture:soulstone:0, Soulstone
mysticalagriculture:soulstone:1, Cobbled Soulstone
mysticalagriculture:soulstone:2, Polished Soulstone
mysticalagriculture:soulstone:3, Soulstone Bricks
mysticalagriculture:soulstone:4, Cracked Soulstone Bricks
mysticalagriculture:soulstone:5, Chiseled Soulstone
mysticalagriculture:soulstone:6, Soulstone Slab Block
mysticalagriculture:soulstone_slab:0, Soulstone Slab
mysticalagriculture:cobbled_soulstone_slab:0, Cobbled Soulstone Slab
mysticalagriculture:soulstone_brick_slab:0, Soulstone Brick Slab
mysticalagriculture:cobbled_soulstone_stairs, Cobbled Soulstone Stairs
mysticalagriculture:soulstone_brick_stairs, Soulstone Brick Stairs
mysticalagriculture:cobbled_soulstone_wall, Cobbled Soulstone Wall
mysticalagriculture:soulstone_brick_wall, Soulstone Brick Wall
mysticalagriculture:soul_glass, Soul Glass
mysticalagriculture:soul_glass_pane, Soul Glass Pane
mysticalagriculture:inferium_furnace, §eInferium Furnace
mysticalagriculture:prudentium_furnace, §aPrudentium Furnace
mysticalagriculture:intermedium_furnace, §6Intermedium Furnace
mysticalagriculture:superium_furnace, §bSuperium Furnace
mysticalagriculture:supremium_furnace, §cSupremium Furnace
mysticalagriculture:ultimate_furnace, §8Ultimate Furnace
mysticalagriculture:prosperity_ore, Prosperity Ore
mysticalagriculture:nether_prosperity_ore, Nether Prosperity Ore
mysticalagriculture:end_prosperity_ore, End Prosperity Ore
mysticalagriculture:inferium_ore, §eInferium Ore
mysticalagriculture:nether_inferium_ore, §eNether Inferium Ore
mysticalagriculture:end_inferium_ore, §eEnd Inferium Ore
mysticalagriculture:growth_accelerator, §eGrowth Accelerator
mysticalagriculture:mystical_machine_frame, Mystical Machine Frame
mysticalagriculture:glowstone_lamp, Glowstone Lamp
mysticalagriculture:seed_reprocessor, Seed Reprocessor
mysticalagriculture:inferium_reprocessor, §eInferium Seed Reprocessor
mysticalagriculture:prudentium_reprocessor, §aPrudentium Seed Reprocessor
mysticalagriculture:intermedium_reprocessor, §6Intermedium Seed Reprocessor
mysticalagriculture:superium_reprocessor, §bSuperium Seed Reprocessor
mysticalagriculture:supremium_reprocessor, §cSupremium Seed Reprocessor
mysticalagriculture:ultimate_reprocessor, §8Ultimate Seed Reprocessor
mysticalagriculture:witherproof_block, Witherproof Block
mysticalagriculture:witherproof_glass, Witherproof Glass
mysticalagriculture:tinkering_table:0, Tinkering Table
mysticalagriculture:tinkering_table:1, Tinkering Table
mysticalagriculture:tinkering_table:2, Tinkering Table
mysticalagriculture:tinkering_table:3, Tinkering Table
mysticalagriculture:tinkering_table:4, Tinkering Table
mysticalagriculture:tier1_inferium_crop, Tier 1 Inferium Crop
mysticalagriculture:tier2_inferium_crop, Tier 2 Inferium Crop
mysticalagriculture:tier3_inferium_crop, Tier 3 Inferium Crop
mysticalagriculture:tier4_inferium_crop, Tier 4 Inferium Crop
mysticalagriculture:tier5_inferium_crop, Tier 5 Inferium Crop
mysticalagriculture:stone_crop, Stone Crop
mysticalagriculture:dirt_crop, Dirt Crop
mysticalagriculture:nature_crop, Nature Crop
mysticalagriculture:wood_crop, Wood Crop
mysticalagriculture:water_crop, Water Crop
mysticalagriculture:ice_crop, Ice Crop
mysticalagriculture:fire_crop, Fire Crop
mysticalagriculture:dye_crop, Dye Crop
mysticalagriculture:nether_crop, Nether Crop
mysticalagriculture:coal_crop, Coal Crop
mysticalagriculture:iron_crop, Iron Crop
mysticalagriculture:nether_quartz_crop, Nether Quartz Crop
mysticalagriculture:glowstone_crop, Glowstone Crop
mysticalagriculture:redstone_crop, Redstone Crop
mysticalagriculture:obsidian_crop, Obsidian Crop
mysticalagriculture:gold_crop, Gold Crop
mysticalagriculture:lapis_lazuli_crop, Lapis Lazuli Crop
mysticalagriculture:end_crop, End Crop
mysticalagriculture:experience_crop, Experience Crop
mysticalagriculture:diamond_crop, Diamond Crop
mysticalagriculture:emerald_crop, Emerald Crop
mysticalagriculture:zombie_crop, Zombie Crop
mysticalagriculture:pig_crop, Pig Crop
mysticalagriculture:chicken_crop, Chicken Crop
mysticalagriculture:cow_crop, Cow Crop
mysticalagriculture:sheep_crop, Sheep Crop
mysticalagriculture:slime_crop, Slime Crop
mysticalagriculture:skeleton_crop, Skeleton Crop
mysticalagriculture:creeper_crop, Creeper Crop
mysticalagriculture:spider_crop, Spider Crop
mysticalagriculture:rabbit_crop, Rabbit Crop
mysticalagriculture:guardian_crop, Guardian Crop
mysticalagriculture:blaze_crop, Blaze Crop
mysticalagriculture:ghast_crop, Ghast Crop
